company_id,year,cfo,cfi,cff,cfo_sign,cfi_sign,cff_sign,pattern_code,pattern_label
CIPLA,2016-03,1741.0,-4533.0,3104.0,+,-,+,"(+,-,+)",Shareholder Returns
CIPLA,2017-03,2382.0,-1304.0,-1326.0,+,-,-,"(+,-,-)",Reinvestor
CIPLA,2018-03,1463.0,-834.0,-385.0,+,-,-,"(+,-,-)",Reinvestor
CIPLA,2019-03,1691.0,-1688.0,-349.0,+,-,-,"(+,-,-)",Reinvestor
CIPLA,2020-03,3068.0,114.0,-2949.0,+,+,-,"(+,+,-)",Liquidating Assets
CIPLA,2021-03,3755.0,-2374.0,-1240.0,+,-,-,"(+,-,-)",Reinvestor
CIPLA,2022-03,3326.0,-1858.0,-1600.0,+,-,-,"(+,-,-)",Reinvestor
CIPLA,2023-03,3238.0,-2376.0,-958.0,+,-,-,"(+,-,-)",Reinvestor
CIPLA,2024-03,4134.0,-2982.0,-1200.0,+,-,-,"(+,-,-)",Reinvestor
COALINDIA,2013-03,9109.0,-1833.0,-7852.0,+,-,-,"(+,-,-)",Reinvestor
COALINDIA,2014-03,14525.0,8580.0,-25350.0,+,+,-,"(+,+,-)",Liquidating Assets
COALINDIA,2015-03,14382.0,894.0,-15026.0,+,+,-,"(+,+,-)",Liquidating Assets
COALINDIA,2016-03,13154.0,8154.0,-19587.0,+,+,-,"(+,+,-)",Liquidating Assets
COALINDIA,2017-03,16461.0,455.0,-17598.0,+,+,-,"(+,+,-)",Liquidating Assets
COALINDIA,2018-03,21115.0,-7747.0,-13564.0,+,-,-,"(+,-,-)",Reinvestor
COALINDIA,2019-03,16356.0,-7896.0,-10885.0,+,-,-,"(+,-,-)",Reinvestor
COALINDIA,2020-03,4977.0,1033.0,-4791.0,+,+,-,"(+,+,-)",Liquidating Assets
COALINDIA,2021-03,10592.0,182.0,-8453.0,+,+,-,"(+,+,-)",Liquidating Assets
COALINDIA,2022-03,41107.0,-25715.0,-13441.0,+,-,-,"(+,-,-)",Reinvestor
COALINDIA,2023-03,35734.0,-23465.0,-13704.0,+,-,-,"(+,-,-)",Reinvestor
COALINDIA,2024-03,18103.0,-4486.0,-13899.0,+,-,-,"(+,-,-)",Reinvestor
DABUR,2013-03,870.0,-622.0,-234.0,+,-,-,"(+,-,-)",Reinvestor
DABUR,2014-03,1098.0,-104.0,-804.0,+,-,-,"(+,-,-)",Reinvestor
DABUR,2015-03,1047.0,-876.0,-417.0,+,-,-,"(+,-,-)",Reinvestor
DABUR,2016-03,1187.0,-730.0,-374.0,+,-,-,"(+,-,-)",Reinvestor
DABUR,2017-03,1227.0,-807.0,-339.0,+,-,-,"(+,-,-)",Reinvestor
DABUR,2018-03,1092.0,-541.0,-577.0,+,-,-,"(+,-,-)",Reinvestor
DABUR,2019-03,1499.0,338.0,-1888.0,+,+,-,"(+,+,-)",Liquidating Assets
DABUR,2020-03,1614.0,-517.0,-1043.0,+,-,-,"(+,-,-)",Reinvestor
DABUR,2021-03,2115.0,-1404.0,-613.0,+,-,-,"(+,-,-)",Reinvestor
DABUR,2022-03,1802.0,-1273.0,-490.0,+,-,-,"(+,-,-)",Reinvestor
DABUR,2023-03,1488.0,-583.0,-1035.0,+,-,-,"(+,-,-)",Reinvestor
DABUR,2024-03,2013.0,-971.0,-1161.0,+,-,-,"(+,-,-)",Reinvestor
DIVISLAB,2013-03,480.0,-255.0,-231.0,+,-,-,"(+,-,-)",Reinvestor
DIVISLAB,2014-03,557.0,-305.0,-248.0,+,-,-,"(+,-,-)",Reinvestor
DIVISLAB,2015-03,826.0,-521.0,-303.0,+,-,-,"(+,-,-)",Reinvestor
DIVISLAB,2016-03,1038.0,-406.0,-631.0,+,-,-,"(+,-,-)",Reinvestor
DIVISLAB,2017-03,1150.0,-1140.0,2.0,+,-,+,"(+,-,+)",Shareholder Returns
DIVISLAB,2018-03,776.0,-478.0,-314.0,+,-,-,"(+,-,-)",Reinvestor
DIVISLAB,2019-03,954.0,-685.0,-246.0,+,-,-,"(+,-,-)",Reinvestor
DIVISLAB,2020-03,1216.0,-83.0,-1091.0,+,-,-,"(+,-,-)",Reinvestor
DIVISLAB,2021-03,1947.0,75.0,-35.0,+,+,-,"(+,+,-)",Liquidating Assets
DIVISLAB,2022-03,1912.0,-2195.0,-532.0,+,-,-,"(+,-,-)",Reinvestor
DIVISLAB,2023-03,2459.0,-2707.0,-797.0,+,-,-,"(+,-,-)",Reinvestor
DIVISLAB,2024-03,1261.0,-269.0,-799.0,+,-,-,"(+,-,-)",Reinvestor
DLF,2013-03,2009.0,1995.0,-3951.0,+,+,-,"(+,+,-)",Liquidating Assets
DLF,2014-03,1468.0,3924.0,-4532.0,+,+,-,"(+,+,-)",Liquidating Assets
DLF,2015-03,2037.0,98.0,-1547.0,+,+,-,"(+,+,-)",Liquidating Assets
DLF,2016-03,2957.0,-818.0,-1929.0,+,-,-,"(+,-,-)",Reinvestor
DLF,2017-03,-898.0,872.0,787.0,-,+,+,"(-,+,+)",Distress Signal
DLF,2018-03,270.0,-2102.0,-232.0,+,-,-,"(+,-,-)",Reinvestor
DLF,2019-03,2043.0,3.0,875.0,+,+,+,"(+,+,+)",Growth + Debt
DLF,2020-03,356.0,6508.0,-9522.0,+,+,-,"(+,+,-)",Liquidating Assets
DLF,2021-03,1460.0,150.0,-2184.0,+,+,-,"(+,+,-)",Liquidating Assets
DLF,2022-03,2832.0,267.0,-3828.0,+,+,-,"(+,+,-)",Liquidating Assets
DLF,2023-03,2375.0,-461.0,-2013.0,+,-,-,"(+,-,-)",Reinvestor
DLF,2024-03,2539.0,-1529.0,177.0,+,-,+,"(+,-,+)",Shareholder Returns
DMART,2013-03,127.0,-231.0,118.0,+,-,+,"(+,-,+)",Shareholder Returns
DMART,2014-03,198.0,-270.0,65.0,+,-,+,"(+,-,+)",Shareholder Returns
DMART,2015-03,222.0,-474.0,234.0,+,-,+,"(+,-,+)",Shareholder Returns
DMART,2016-03,433.0,-633.0,196.0,+,-,+,"(+,-,+)",Shareholder Returns
DMART,2017-03,455.0,-2482.0,2025.0,+,-,+,"(+,-,+)",Shareholder Returns
DMART,2018-03,730.0,464.0,-1159.0,+,+,-,"(+,+,-)",Liquidating Assets
DMART,2019-03,807.0,-958.0,209.0,+,-,+,"(+,-,+)",Shareholder Returns
DMART,2020-03,1280.0,-4657.0,3357.0,+,-,+,"(+,-,+)",Shareholder Returns
DMART,2021-03,1375.0,-1110.0,-180.0,+,-,-,"(+,-,-)",Reinvestor
DMART,2022-03,1372.0,-1289.0,-179.0,+,-,-,"(+,-,-)",Reinvestor
DMART,2023-03,2630.0,-2313.0,-205.0,+,-,-,"(+,-,-)",Reinvestor
DMART,2024-03,2746.0,-2468.0,-148.0,+,-,-,"(+,-,-)",Reinvestor
DRREDDY,2013-03,1378.0,-1437.0,-157.0,+,-,-,"(+,-,-)",Reinvestor
DRREDDY,2014-03,1970.0,-1604.0,-24.0,+,-,-,"(+,-,-)",Reinvestor
DRREDDY,2015-03,2524.0,-2370.0,-433.0,+,-,-,"(+,-,-)",Reinvestor
DRREDDY,2016-03,3263.0,-1610.0,-1700.0,+,-,-,"(+,-,-)",Reinvestor
DRREDDY,2017-03,2144.0,-1890.0,-369.0,+,-,-,"(+,-,-)",Reinvestor
DRREDDY,2018-03,1803.0,-1483.0,-444.0,+,-,-,"(+,-,-)",Reinvestor
DRREDDY,2019-03,2870.0,-769.0,-2133.0,+,-,-,"(+,-,-)",Reinvestor
DRREDDY,2020-03,2984.0,-495.0,-2516.0,+,-,-,"(+,-,-)",Reinvestor
DRREDDY,2021-03,3570.0,-2255.0,-30.0,+,-,-,"(+,-,-)",Reinvestor
DRREDDY,2022-03,2811.0,-2565.0,-242.0,+,-,-,"(+,-,-)",Reinvestor
DRREDDY,2023-03,5888.0,-4109.0,-2686.0,+,-,-,"(+,-,-)",Reinvestor
DRREDDY,2024-03,4543.0,-4034.0,-376.0,+,-,-,"(+,-,-)",Reinvestor
EICHERMOT,2012-12,496.0,-773.0,-111.0,+,-,-,"(+,-,-)",Reinvestor
EICHERMOT,2013-12,716.0,-790.0,-47.0,+,-,-,"(+,-,-)",Reinvestor
EICHERMOT,2014-12,1047.0,-1214.0,-162.0,+,-,-,"(+,-,-)",Reinvestor
EICHERMOT,2016-03,1463.0,-1001.0,-466.0,+,-,-,"(+,-,-)",Reinvestor
EICHERMOT,2017-03,1708.0,-1744.0,25.0,+,-,+,"(+,-,+)",Shareholder Returns
EICHERMOT,2018-03,2482.0,-2145.0,-262.0,+,-,-,"(+,-,-)",Reinvestor
EICHERMOT,2019-03,1575.0,-660.0,-292.0,+,-,-,"(+,-,-)",Reinvestor
EICHERMOT,2020-03,1694.0,-1508.0,-858.0,+,-,-,"(+,-,-)",Reinvestor
EICHERMOT,2021-03,1691.0,-1625.0,-15.0,+,-,-,"(+,-,-)",Reinvestor
EICHERMOT,2022-03,1527.0,-983.0,-593.0,+,-,-,"(+,-,-)",Reinvestor
EICHERMOT,2023-03,2823.0,-2397.0,-417.0,+,-,-,"(+,-,-)",Reinvestor
EICHERMOT,2024-03,3724.0,-2834.0,-844.0,+,-,-,"(+,-,-)",Reinvestor
GAIL,2013-03,6603.0,-8626.0,3642.0,+,-,+,"(+,-,+)",Shareholder Returns
GAIL,2014-03,4615.0,-4466.0,-3.0,+,-,-,"(+,-,-)",Reinvestor
GAIL,2015-03,4214.0,-2809.0,-3058.0,+,-,-,"(+,-,-)",Reinvestor
GAIL,2016-03,3960.0,-904.0,-3028.0,+,-,-,"(+,-,-)",Reinvestor
GAIL,2017-03,6024.0,-334.0,-5275.0,+,-,-,"(+,-,-)",Reinvestor
GAIL,2018-03,8769.0,-2660.0,-5252.0,+,-,-,"(+,-,-)",Reinvestor
GAIL,2019-03,7984.0,-5701.0,-3364.0,+,-,-,"(+,-,-)",Reinvestor
GAIL,2020-03,8345.0,-8299.0,281.0,+,-,+,"(+,-,+)",Shareholder Returns
GAIL,2021-03,8993.0,-4640.0,-3471.0,+,-,-,"(+,-,-)",Reinvestor
GAIL,2022-03,9420.0,-5490.0,-3917.0,+,-,-,"(+,-,-)",Reinvestor
GAIL,2023-03,3205.0,-7453.0,2972.0,+,-,+,"(+,-,+)",Shareholder Returns
GAIL,2024-03,12586.0,-8226.0,-3457.0,+,-,-,"(+,-,-)",Reinvestor
GODREJCP,2013-03,820.0,-865.0,282.0,+,-,+,"(+,-,+)",Shareholder Returns
GODREJCP,2014-03,1116.0,-494.0,-620.0,+,-,-,"(+,-,-)",Reinvestor
GODREJCP,2015-03,1027.0,-1236.0,-12.0,+,-,-,"(+,-,-)",Reinvestor
GODREJCP,2016-03,847.0,-622.0,-202.0,+,-,-,"(+,-,-)",Reinvestor
GODREJCP,2017-03,1860.0,-2243.0,665.0,+,-,+,"(+,-,+)",Shareholder Returns
GODREJCP,2018-03,1723.0,-336.0,-1384.0,+,-,-,"(+,-,-)",Reinvestor
GODREJCP,2019-03,1729.0,274.0,-2039.0,+,+,-,"(+,+,-)",Liquidating Assets
GODREJCP,2020-03,1588.0,-552.0,-1295.0,+,-,-,"(+,-,-)",Reinvestor
GODREJCP,2021-03,2030.0,-292.0,-1816.0,+,-,-,"(+,-,-)",Reinvestor
GODREJCP,2022-03,1451.0,-844.0,-380.0,+,-,-,"(+,-,-)",Reinvestor
GODREJCP,2023-03,2151.0,-1754.0,-794.0,+,-,-,"(+,-,-)",Reinvestor
GODREJCP,2024-03,2070.0,-3435.0,1406.0,+,-,+,"(+,-,+)",Shareholder Returns
GRASIM,2013-03,4242.0,-5687.0,1348.0,+,-,+,"(+,-,+)",Shareholder Returns
GRASIM,2014-03,3549.0,-2336.0,-1046.0,+,-,-,"(+,-,-)",Reinvestor
GRASIM,2015-03,4594.0,-2359.0,-2278.0,+,-,-,"(+,-,-)",Reinvestor
GRASIM,2016-03,5868.0,-4515.0,-1365.0,+,-,-,"(+,-,-)",Reinvestor
GRASIM,2017-03,7288.0,-3509.0,-3799.0,+,-,-,"(+,-,-)",Reinvestor
GRASIM,2018-03,-4140.0,1546.0,3449.0,-,+,+,"(-,+,+)",Distress Signal
GRASIM,2019-03,-1659.0,-2212.0,4158.0,-,-,+,"(-,-,+)",Mixed
GRASIM,2020-03,16620.0,-11364.0,-3418.0,+,-,-,"(+,-,-)",Reinvestor
GRASIM,2021-03,15075.0,-7146.0,-8003.0,+,-,-,"(+,-,-)",Reinvestor
GRASIM,2022-03,7038.0,-1053.0,-6733.0,+,-,-,"(+,-,-)",Reinvestor
GRASIM,2023-03,-12685.0,-13712.0,26469.0,-,-,+,"(-,-,+)",Mixed
GRASIM,2024-03,-10719.0,-23114.0,33908.0,-,-,+,"(-,-,+)",Mixed
HAL,2017-03,-423.0,3021.0,-164.0,-,+,-,"(-,+,-)",Pre-Revenue Growth
HAL,2018-03,-734.0,594.0,-2540.0,-,+,-,"(-,+,-)",Pre-Revenue Growth
HAL,2019-03,-7694.0,5292.0,2321.0,-,+,+,"(-,+,+)",Distress Signal
HAL,2020-03,1537.0,-1334.0,64.0,+,-,+,"(+,-,+)",Shareholder Returns
HAL,2021-03,15124.0,-1190.0,-7070.0,+,-,-,"(+,-,-)",Reinvestor
HAL,2022-03,10180.0,-12789.0,-1464.0,+,-,-,"(+,-,-)",Reinvestor
HAL,2023-03,8836.0,-5734.0,-1731.0,+,-,-,"(+,-,-)",Reinvestor
HAL,2024-03,8226.0,-6412.0,-1999.0,+,-,-,"(+,-,-)",Reinvestor
HAVELLS,2013-03,638.0,-144.0,-252.0,+,-,-,"(+,-,-)",Reinvestor
HAVELLS,2014-03,868.0,-376.0,-310.0,+,-,-,"(+,-,-)",Reinvestor
HAVELLS,2015-03,963.0,-485.0,-754.0,+,-,-,"(+,-,-)",Reinvestor
HAVELLS,2016-03,513.0,-121.0,-621.0,+,-,-,"(+,-,-)",Reinvestor
HAVELLS,2017-03,767.0,-220.0,-98.0,+,-,-,"(+,-,-)",Reinvestor
HAVELLS,2018-03,1100.0,-946.0,-409.0,+,-,-,"(+,-,-)",Reinvestor
HAVELLS,2019-03,501.0,185.0,-318.0,+,+,-,"(+,+,-)",Liquidating Assets
HAVELLS,2020-03,827.0,-548.0,-716.0,+,-,-,"(+,-,-)",Reinvestor
HAVELLS,2021-03,660.0,-763.0,190.0,+,-,+,"(+,-,+)",Shareholder Returns
HAVELLS,2022-03,1728.0,-759.0,-547.0,+,-,-,"(+,-,-)",Reinvestor
HAVELLS,2023-03,565.0,31.0,-907.0,+,+,-,"(+,+,-)",Liquidating Assets
HAVELLS,2024-03,1953.0,-1618.0,-534.0,+,-,-,"(+,-,-)",Reinvestor
HCLTECH,2013-06,4492.0,-2361.0,-2086.0,+,-,-,"(+,-,-)",Reinvestor
HCLTECH,2014-06,6457.0,-4842.0,-1308.0,+,-,-,"(+,-,-)",Reinvestor
HCLTECH,2015-06,5539.0,-2088.0,-3140.0,+,-,-,"(+,-,-)",Reinvestor
HCLTECH,2016-03,3823.0,-2208.0,-2237.0,+,-,-,"(+,-,-)",Reinvestor
HCLTECH,2017-03,8995.0,-3890.0,-4517.0,+,-,-,"(+,-,-)",Reinvestor
HCLTECH,2018-03,8328.0,-2236.0,-5714.0,+,-,-,"(+,-,-)",Reinvestor
HCLTECH,2019-03,8971.0,-3256.0,-1471.0,+,-,-,"(+,-,-)",Reinvestor
HCLTECH,2020-03,13359.0,-12332.0,-3168.0,+,-,-,"(+,-,-)",Reinvestor
HCLTECH,2021-03,19618.0,-5665.0,-11192.0,+,-,-,"(+,-,-)",Reinvestor
HCLTECH,2022-03,16900.0,1597.0,-14508.0,+,+,-,"(+,+,-)",Liquidating Assets
HCLTECH,2023-03,18009.0,-3573.0,-15881.0,+,-,-,"(+,-,-)",Reinvestor
HCLTECH,2024-03,22448.0,-6608.0,-15464.0,+,-,-,"(+,-,-)",Reinvestor
HDFCBANK,2013-03,-5847.0,-902.0,13105.0,-,-,+,"(-,-,+)",Mixed
HDFCBANK,2014-03,4211.0,-1099.0,9270.0,+,-,+,"(+,-,+)",Shareholder Returns
HDFCBANK,2015-03,-21281.0,-800.0,18694.0,-,-,+,"(-,-,+)",Mixed
HDFCBANK,2016-03,-34435.0,-837.0,37815.0,-,-,+,"(-,-,+)",Mixed
HDFCBANK,2017-03,17282.0,-1146.0,-5893.0,+,-,-,"(+,-,-)",Reinvestor
HDFCBANK,2018-03,17214.0,-842.0,57378.0,+,-,+,"(+,-,+)",Shareholder Returns
HDFCBANK,2019-03,-62872.0,-1503.0,23131.0,-,-,+,"(-,-,+)",Mixed
HDFCBANK,2020-03,-16869.0,-1403.0,24394.0,-,-,+,"(-,-,+)",Mixed
HDFCBANK,2021-03,42476.0,-1823.0,-7321.0,+,-,-,"(+,-,-)",Reinvestor
HDFCBANK,2022-03,-11960.0,-2051.0,48124.0,-,-,+,"(-,-,+)",Mixed
HDFCBANK,2023-03,20814.0,-2992.0,23941.0,+,-,+,"(+,-,+)",Shareholder Returns
HDFCBANK,2024-03,19069.0,16600.0,-3983.0,+,+,-,"(+,+,-)",Liquidating Assets
HDFCLIFE,2013-03,,,,0,0,0,"(0,0,0)",Mixed
HDFCLIFE,2014-03,,,,0,0,0,"(0,0,0)",Mixed
HDFCLIFE,2015-03,4459.0,-3514.0,-168.0,+,-,-,"(+,-,-)",Reinvestor
HDFCLIFE,2016-03,5687.0,-3962.0,-212.0,+,-,-,"(+,-,-)",Reinvestor
HDFCLIFE,2017-03,6230.0,-5177.0,-236.0,+,-,-,"(+,-,-)",Reinvestor
HDFCLIFE,2018-03,6739.0,-4421.0,-196.0,+,-,-,"(+,-,-)",Reinvestor
HDFCLIFE,2019-03,9868.0,-10182.0,-337.0,+,-,-,"(+,-,-)",Reinvestor
HDFCLIFE,2020-03,7388.0,-7789.0,38.0,+,-,+,"(+,-,+)",Shareholder Returns
HDFCLIFE,2021-03,9703.0,-8952.0,678.0,+,-,+,"(+,-,+)",Shareholder Returns
HDFCLIFE,2022-03,5943.0,-801.0,-238.0,+,-,-,"(+,-,-)",Reinvestor
HDFCLIFE,2023-03,6883.0,-10071.0,1985.0,+,-,+,"(+,-,+)",Shareholder Returns
HDFCLIFE,2024-03,10721.0,-13614.0,-403.0,+,-,-,"(+,-,-)",Reinvestor
HEROMOTOCO,2014-03,2963.0,-1616.0,-1414.0,+,-,-,"(+,-,-)",Reinvestor
HEROMOTOCO,2015-03,2186.0,31.0,-2131.0,+,+,-,"(+,+,-)",Liquidating Assets
HEROMOTOCO,2016-03,3722.0,-2300.0,-1475.0,+,-,-,"(+,-,-)",Reinvestor
HEROMOTOCO,2017-03,4007.0,-1972.0,-2036.0,+,-,-,"(+,-,-)",Reinvestor
HEROMOTOCO,2018-03,4017.0,-1858.0,-2102.0,+,-,-,"(+,-,-)",Reinvestor
HEROMOTOCO,2019-03,1032.0,1298.0,-2252.0,+,+,-,"(+,+,-)",Liquidating Assets
HEROMOTOCO,2020-03,5518.0,-2819.0,-2602.0,+,-,-,"(+,-,-)",Reinvestor
HEROMOTOCO,2021-03,4110.0,-2289.0,-1852.0,+,-,-,"(+,-,-)",Reinvestor
HEROMOTOCO,2022-03,2104.0,-222.0,-1975.0,+,-,-,"(+,-,-)",Reinvestor
HEROMOTOCO,2023-03,2614.0,-421.0,-2147.0,+,-,-,"(+,-,-)",Reinvestor
HEROMOTOCO,2024-03,4923.0,-1828.0,-2717.0,+,-,-,"(+,-,-)",Reinvestor
HINDALCO,2013-03,2977.0,-13801.0,10278.0,+,-,+,"(+,-,+)",Shareholder Returns
HINDALCO,2014-03,7956.0,-8095.0,1493.0,+,-,+,"(+,-,+)",Shareholder Returns
HINDALCO,2015-03,7143.0,-3873.0,-2437.0,+,-,-,"(+,-,-)",Reinvestor
HINDALCO,2016-03,11688.0,-3220.0,-8862.0,+,-,-,"(+,-,-)",Reinvestor
HINDALCO,2017-03,12687.0,-2876.0,-5552.0,+,-,-,"(+,-,-)",Reinvestor
HINDALCO,2018-03,10898.0,5333.0,-16412.0,+,+,-,"(+,+,-)",Liquidating Assets
HINDALCO,2019-03,11977.0,-5456.0,-5466.0,+,-,-,"(+,-,-)",Reinvestor
HINDALCO,2020-03,12745.0,-7227.0,6656.0,+,-,+,"(+,-,+)",Shareholder Returns
HINDALCO,2021-03,17232.0,-25280.0,-4882.0,+,-,-,"(+,-,-)",Reinvestor
HINDALCO,2022-03,16838.0,-6773.0,-6765.0,+,-,-,"(+,-,-)",Reinvestor
HINDALCO,2023-03,19208.0,-7559.0,-10450.0,+,-,-,"(+,-,-)",Reinvestor
HINDALCO,2024-03,24056.0,-14267.0,-10817.0,+,-,-,"(+,-,-)",Reinvestor
HINDUNILVR,2013-03,3605.0,63.0,-4147.0,+,+,-,"(+,+,-)",Liquidating Assets
HINDUNILVR,2014-03,3818.0,-475.0,-2960.0,+,-,-,"(+,-,-)",Reinvestor
HINDUNILVR,2015-03,3292.0,138.0,-3462.0,+,+,-,"(+,+,-)",Liquidating Assets
HINDUNILVR,2016-03,4171.0,-282.0,-3864.0,+,-,-,"(+,-,-)",Reinvestor
HINDUNILVR,2017-03,5185.0,-1173.0,-4214.0,+,-,-,"(+,-,-)",Reinvestor
HINDUNILVR,2018-03,6059.0,-1063.0,-4975.0,+,-,-,"(+,-,-)",Reinvestor
HINDUNILVR,2019-03,5800.0,-438.0,-5390.0,+,-,-,"(+,-,-)",Reinvestor
HINDUNILVR,2020-03,7623.0,1791.0,-6819.0,+,+,-,"(+,+,-)",Liquidating Assets
HINDUNILVR,2021-03,9163.0,-1228.0,-9309.0,+,-,-,"(+,-,-)",Reinvestor
HINDUNILVR,2022-03,9048.0,-1728.0,-8015.0,+,-,-,"(+,-,-)",Reinvestor
HINDUNILVR,2023-03,9991.0,-1484.0,-8953.0,+,-,-,"(+,-,-)",Reinvestor
HINDUNILVR,2024-03,15469.0,-5324.0,-10034.0,+,-,-,"(+,-,-)",Reinvestor
ICICIBANK,2013-03,17494.0,-18563.0,9283.0,+,-,+,"(+,-,+)",Shareholder Returns
ICICIBANK,2014-03,6765.0,-15750.0,7872.0,+,-,+,"(+,-,+)",Shareholder Returns
ICICIBANK,2015-03,-12273.0,-13175.0,24827.0,-,-,+,"(-,-,+)",Mixed
ICICIBANK,2016-03,23645.0,-12060.0,5814.0,+,-,+,"(+,-,+)",Shareholder Returns
ICICIBANK,2017-03,52636.0,-1711.0,-35470.0,+,-,-,"(+,-,-)",Reinvestor
ICICIBANK,2018-03,19383.0,-50551.0,39676.0,+,-,+,"(+,-,+)",Shareholder Returns
ICICIBANK,2019-03,48671.0,-30282.0,-19997.0,+,-,-,"(+,-,-)",Reinvestor
ICICIBANK,2020-03,79565.0,-42095.0,2992.0,+,-,+,"(+,-,+)",Shareholder Returns
ICICIBANK,2021-03,138015.0,-63631.0,-54667.0,+,-,-,"(+,-,-)",Reinvestor
ICICIBANK,2022-03,58111.0,-39448.0,17451.0,+,-,+,"(+,-,+)",Shareholder Returns
ICICIBANK,2023-03,-3771.0,-67689.0,24791.0,-,-,+,"(-,-,+)",Mixed
ICICIBANK,2024-03,157284.0,-144737.0,13765.0,+,-,+,"(+,-,+)",Shareholder Returns
ICICIGI,2013-03,984.0,-962.0,102.0,+,-,+,"(+,-,+)",Shareholder Returns
ICICIGI,2014-03,595.0,-706.0,4.0,+,-,+,"(+,-,+)",Shareholder Returns
ICICIGI,2015-03,-98.0,171.0,-93.0,-,+,-,"(-,+,-)",Pre-Revenue Growth
ICICIGI,2016-03,511.0,-310.0,-148.0,+,-,-,"(+,-,-)",Reinvestor
ICICIGI,2017-03,1628.0,-1990.0,361.0,+,-,+,"(+,-,+)",Shareholder Returns
ICICIGI,2018-03,2390.0,-1896.0,-96.0,+,-,-,"(+,-,-)",Reinvestor
ICICIGI,2019-03,2976.0,-2856.0,-310.0,+,-,-,"(+,-,-)",Reinvestor
ICICIGI,2020-03,3433.0,-3382.0,-420.0,+,-,-,"(+,-,-)",Reinvestor
ICICIGI,2021-03,1774.0,-1367.0,-212.0,+,-,-,"(+,-,-)",Reinvestor
ICICIGI,2022-03,809.0,135.0,-879.0,+,+,-,"(+,+,-)",Liquidating Assets
ICICIGI,2023-03,2290.0,-1685.0,-695.0,+,-,-,"(+,-,-)",Reinvestor
ICICIGI,2024-03,2407.0,-1921.0,-355.0,+,-,-,"(+,-,-)",Reinvestor
ICICIPRULI,2013-03,-2641.0,1564.0,-514.0,-,+,-,"(-,+,-)",Pre-Revenue Growth
ICICIPRULI,2014-03,-2382.0,6012.0,-1091.0,-,+,-,"(-,+,-)",Pre-Revenue Growth
ICICIPRULI,2015-03,523.0,-1822.0,-966.0,+,-,-,"(+,-,-)",Reinvestor
ICICIPRULI,2016-03,3634.0,27.0,-1442.0,+,+,-,"(+,+,-)",Liquidating Assets
ICICIPRULI,2017-03,4130.0,-696.0,-994.0,+,-,-,"(+,-,-)",Reinvestor
ICICIPRULI,2018-03,5690.0,-5389.0,-1188.0,+,-,-,"(+,-,-)",Reinvestor
ICICIPRULI,2019-03,11377.0,-7559.0,-843.0,+,-,-,"(+,-,-)",Reinvestor
ICICIPRULI,2020-03,8596.0,-10797.0,-405.0,+,-,-,"(+,-,-)",Reinvestor
ICICIPRULI,2021-03,7314.0,-5084.0,1205.0,+,-,+,"(+,-,+)",Shareholder Returns
ICICIPRULI,2022-03,1831.0,-816.0,-319.0,+,-,-,"(+,-,-)",Reinvestor
ICICIPRULI,2023-03,89.0,-1145.0,-112.0,+,-,-,"(+,-,-)",Reinvestor
ICICIPRULI,2024-03,-7315.0,7420.0,-88.0,-,+,-,"(-,+,-)",Pre-Revenue Growth
INDIGO,2013-03,1741.0,-1890.0,36.0,+,-,+,"(+,-,+)",Shareholder Returns
INDIGO,2014-03,1595.0,-2914.0,1285.0,+,-,+,"(+,-,+)",Shareholder Returns
INDIGO,2015-03,2384.0,-940.0,-1308.0,+,-,-,"(+,-,-)",Reinvestor
INDIGO,2016-03,3116.0,-1337.0,-1220.0,+,-,-,"(+,-,-)",Reinvestor
INDIGO,2017-03,3782.0,-3033.0,-1401.0,+,-,-,"(+,-,-)",Reinvestor
INDIGO,2018-03,3903.0,-4152.0,766.0,+,-,+,"(+,-,+)",Shareholder Returns
INDIGO,2019-03,3160.0,-2526.0,-592.0,+,-,-,"(+,-,-)",Reinvestor
INDIGO,2020-03,6943.0,-4573.0,-2407.0,+,-,-,"(+,-,-)",Reinvestor
INDIGO,2021-03,-1620.0,3228.0,-1775.0,-,+,-,"(-,+,-)",Pre-Revenue Growth
INDIGO,2022-03,2064.0,1527.0,-3088.0,+,+,-,"(+,+,-)",Liquidating Assets
INDIGO,2023-03,12703.0,-4039.0,-8432.0,+,-,-,"(+,-,-)",Reinvestor
INDIGO,2024-03,21183.0,-11759.0,-9979.0,+,-,-,"(+,-,-)",Reinvestor
INDUSINDBK,2013-03,-486.0,-174.0,1969.0,-,-,+,"(-,-,+)",Mixed
INDUSINDBK,2014-03,-4106.0,-174.0,4200.0,-,-,+,"(-,-,+)",Mixed
INDUSINDBK,2015-03,-1421.0,-276.0,5707.0,-,-,+,"(-,-,+)",Mixed
INDUSINDBK,2016-03,-2927.0,-258.0,2517.0,-,-,+,"(-,-,+)",Mixed
INDUSINDBK,2017-03,11569.0,-285.0,-2768.0,+,-,-,"(+,-,-)",Reinvestor
INDUSINDBK,2018-03,-20700.0,-217.0,15505.0,-,-,+,"(-,-,+)",Mixed
INDUSINDBK,2019-03,-6389.0,-633.0,8590.0,-,-,+,"(-,-,+)",Mixed
INDUSINDBK,2020-03,-12039.0,526.0,12733.0,-,+,+,"(-,+,+)",Distress Signal
INDUSINDBK,2021-03,44646.0,-226.0,-4096.0,+,-,-,"(+,-,-)",Reinvestor
